shapeID,shapeLabel,resourceURI,propertyID,propertyLabel,mandatory,repeatable,valueNodeType,valueDataType,valueShape,valueConstraint,valueConstraintType,note,lcDefaultLiteral,lcDefaultURI,lcDataTypeURI,lcRemark
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:OfficialRDA:Monograph:Expression:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:OfficialRDA:Monograph:Instance,,,,,,,
lc:profile:PMOMedPerf,PMO Medium of Performance,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:Ensemble,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:EnsembleSize,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:MediumComp,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOAgentPerf,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:DecMedTest,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:MedPart2,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:PerfMed,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:MedPart,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:MedPerfI1,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:MedPerfI2,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:Doubling,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PMOMedPerf:MedPartType,,,,,,,
lc:profile:Place,BIBFRAME 2.0 Place,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Place,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Place:Country,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PlaceHierarchy,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PlaceMadsCountry,,,,,,,
lc:profile:PrintGroup,Prints & Photographs Collection,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:Instance,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:Item,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:Arrangement,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:TGMGenre,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:TGMSubject,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:AcqSource,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:Note,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:TGMSearch,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:TGMGenreSearch,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintGroup:TGMTemporal,,,,,,,
lc:profile:PrintPhoto,Prints & Photographs,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:Instance,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:Item,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:Arrangement,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:TGMGenre,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:TGMSubject,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:AcqSource,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:Note,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:TGMSearch,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:TGMGenreSearch,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PrintPhoto:TGMTemporal,,,,,,,
lc:profile:PublicationDistributionManufactureInformation,"BIBFRAME 2.0 Publication, Distribution, Manufacturer Activity",,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PubInfoNew,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:DistInfoNew,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:ManuInfoNew,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:ProdInfoNew,,,,,,,
lc:profile:RareMat,BIBFRAME 2.0 Rare Materials,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RareMat:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RareMat:Instance,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RareMat:Item,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RareMat:RBMS,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RareMat:RefNote,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RareMat:RefNoteCoverage,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RareMat:ItemLcc,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RareMat:Note,,,,,,,
lc:profile:RelWorkTest,Related Work Test (for music),,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RelatedWorkExpression,,,,,,,
lc:profile:RelatedWorkorExpression,BIBFRAME 2.0 Related Works and Expressions,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RelWorkLookup,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RelWorkInput,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RelWorkInputTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RelWorkInputNumber,,,,,,,
lc:profile:Serial,BIBFRAME 2.0 Serial,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Serial:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Serial:Instance,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Serial:Item,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Serial:PubInfo,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Serial:EnumerationAndChronology,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Serial:Frequency,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Serial:PubFreq,,,,,,,
lc:profile:SeriesInformation,BIBFRAME 2.0 Series Information,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SeriesHub,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SeriesHubInput,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SeriesHubTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SeriesHubIssn,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SeriesHubLookup,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SeriesHubIssnCancelled,,,,,,,
lc:profile:SimpleAuthority,Test Simple Authority,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SimpleAuthority:Authority,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SimpleAuthority:Variant,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SimpleAuthority:Variant:Source,,,,,,,
lc:profile:SoundCD,BIBFRAME 2.0 Sound Record-Audio CD,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCD:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCD:Instance,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCD:Item,,,,,,,
lc:profile:SoundCDR,BIBFRAME 2.0 Sound Recording-Audio CD-R,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCDR:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCDR:Instance,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCDR:Item,,,,,,,
lc:profile:SoundCassette,BIBFRAME 2.0 Sound Recording-Audio Cassette,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCassette:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCassette:Instance,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCassette:Item,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundCassette:PlaySpeed,,,,,,,
lc:profile:Subjects,Subjects,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Subjects:TopicS,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Subjects:GeogS,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Subjects:AgentS,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Subjects:CorpS,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Subjects:ConfS,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Subjects:WorkS,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Subjects:Simple,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Subjects:Complex,,,,,,,
lc:profile:Title,BIBFRAME 2.0 Title Information,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:InstanceTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:bflc:TranscribedTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:WorkTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Title:VarTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:ParallelTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Title:KeyTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Title:AbbrTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Title:AbbrTitleAgent,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Title:CollTitle,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:MonographNR:InstTitle,,,,,,,
lc:profile:Topic,BIBFRAME 2.0 Topic,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Components,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:Place:Components,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:madsTopic,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:madsTopicSubdivision,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:madsGeogHeading,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:madsGeographic,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:madsTemporal,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:madsGenreForm,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:SubjectWork,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:Childrens:Components,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:Childrens:Topic,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:TopicSearch,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SubjectAgent,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:SubjectNew,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Topic:Event,,,,,,,
lc:profile:VideoCassette,BIBFRAME 2.0 Videocassette,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:VideoCassette:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:VideoCassette:Instance,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:VideoCassette:Item,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:VideoCassette:Aspect,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:VideoCassette:Event,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:VideoCassette:Playback,,,,,,,
lc:profile:Xtras,BIBFRAME 2.0 Extra menus,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:AcqSource,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:BroadStand,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Capture,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:CaptureStorage,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:EncFmt,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Extent,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:FileSize,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:FileType,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Audience,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:KeyMode,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Playback,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:PlayingSpeed,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:ProjFormat,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:ProjSpeed,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RecGen,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RecMedium,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RecMedium2,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:RegEncoding,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:Resolution,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SoundContent,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:SpecPlayback,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:TypeRec,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:TypeRec2,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:URL,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:VidFormat,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:MOPStatement,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:MIBluRayDVD:EncFmt,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:MIBluRayDVD:FileType,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:AppliesTo,,,,,,,
startingpoint:3DObject,3DObject,,dcterms:hasPart,Instance,,,IRI,,lc:RT:3DObject:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:3DObject:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Cartographic,Cartographic,,dcterms:hasPart,Instance,,,IRI,,lc:RT:Cartographic:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:Cartographic:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Hub,Hub,,dcterms:hasPart,Hub,,,IRI,,lc:RT:HubBasic:Hub,http://id.loc.gov/ontologies/bibframe/Hub,picklist,,,,,
startingpoint:Monograph,Monograph,,dcterms:hasPart,Instance,,,IRI,,lc:RT:Monograph:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:Monograph:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Moving_Image:_DVD,Moving Image: DVD,,dcterms:hasPart,Instance,,,IRI,,lc:RT:MIBluRayDVD:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:MIBluRayDVD:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Moving_Image:_Film,Moving Image: Film,,dcterms:hasPart,Instance,,,IRI,,lc:RT:35mmFeatureFilm:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:35mmFeatureFilm:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Moving_Image:_Videocassette,Moving Image: Videocassette,,dcterms:hasPart,Instance,,,IRI,,lc:RT:VideoCassette:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:VideoCassette:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:NotatedMusicMulti,Notated Music: Multi,,dcterms:hasPart,Work,FALSE,,IRI,,lc:RT:NotatedMusicMulti:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
,,,dcterms:hasPart,Instance,,,IRI,,lc:RT:NotatedMusicNew:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
startingpoint:Prints_&_Photographs_test,Prints & Photographs,,dcterms:hasPart,Instance,,,IRI,,lc:RT:PrintPhoto:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:PrintPhoto:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Rare_Materials,Rare Materials,,dcterms:hasPart,Instance,,,IRI,,lc:RT:RareMat:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:RareMat:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:RelWorkTest,Related WorkExpression,,dcterms:hasPart,Work,,,IRI,,lc:RT:RelatedWorkExpression,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Serial,Serial,,dcterms:hasPart,Instance,,,IRI,,lc:RT:Serial:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:Serial:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Sound_Recording:_Analog,Sound Recording: Analog,,dcterms:hasPart,Instance,,,IRI,,lc:RT:Analog:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:Analog:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Sound_Recording:_Audio_CD,Sound Recording: Audio CD,,dcterms:hasPart,Instance,,,IRI,,lc:RT:SoundCD:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:SoundCD:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Sound_Recording:_Audio_CD-R,Sound Recording: Audio CD-R,,dcterms:hasPart,Instance,,,IRI,,lc:RT:SoundCDR:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:SoundCDR:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:Sound_Recording:_Cassette,Sound Recording: Cassette,,dcterms:hasPart,Instance,,,IRI,,lc:RT:SoundCassette:Instance,http://id.loc.gov/ontologies/bibframe/Instance,picklist,,,,,
,,,dcterms:hasPart,Work,,,IRI,,lc:RT:SoundCassette:Work,http://id.loc.gov/ontologies/bibframe/Work,picklist,,,,,
startingpoint:index,Starting Point Index,,dcterms:hasPart,Monograph,,,,,startingpoint:Monograph,,,,,,,
,,,dcterms:hasPart,Notated Music: Multi,,,,,startingpoint:NotatedMusicMulti,,,,,,,
,,,dcterms:hasPart,Serial,,,,,startingpoint:Serial,,,,,,,
,,,dcterms:hasPart,Cartographic,,,,,startingpoint:Cartographic,,,,,,,
,,,dcterms:hasPart,Sound Recording: Audio CD,,,,,startingpoint:Sound_Recording:_Audio_CD,,,,,,,
,,,dcterms:hasPart,Sound Recording: Audio CD-R,,,,,startingpoint:Sound_Recording:_Audio_CD-R,,,,,,,
,,,dcterms:hasPart,Sound Recording: Analog,,,,,startingpoint:Sound_Recording:_Analog,,,,,,,
,,,dcterms:hasPart,Sound Recording: Cassette,,,,,startingpoint:Sound_Recording:_Cassette,,,,,,,
,,,dcterms:hasPart,Moving Image: DVD,,,,,startingpoint:Moving_Image:_DVD,,,,,,,
,,,dcterms:hasPart,Moving Image: Videocassette,,,,,startingpoint:Moving_Image:_Videocassette,,,,,,,
,,,dcterms:hasPart,Moving Image: Film,,,,,startingpoint:Moving_Image:_Film,,,,,,,
,,,dcterms:hasPart,Rare Materials,,,,,startingpoint:Rare_Materials,,,,,,,
,,,dcterms:hasPart,Prints & Photographs,,,,,startingpoint:Prints_&_Photographs_test,,,,,,,
,,,dcterms:hasPart,3D Object/Realia,,,,,startingpoint:3DObject,,,,,,,
,,,dcterms:hasPart,Hub,false,,,,startingpoint:Hub,,,,,,,
,,,dcterms:hasPart,Related WorkExpression,,,,,startingpoint:RelWorkTest,,,,,,,
test:profile:DACS,Test Manuscripts (DACS),,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:DACS:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:DACS:Instance,,,,,,,
test:profile:TestMixedMat,Test Mixed Materials,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:TestMixedMat:Work,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:TestMixedMat:Print,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:TestMixedMat:InstanceSR,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:TestMixedMat:InstanceVR,,,,,,,
,,,dcterms:hasPart,Has Shape,,,bnode,,lc:RT:TestMixedMat:Item,,,,,,,
test:profile:rda:monograph,Test profile for RDA Work,,dcterms:hasPart,Has Shape,,,bnode,,test:rt:rda:monograph:work,,,,,,,
test:rt:rda:monograph:work,Test RDA Work for monograph,http://www.rdaregistry.info/Elements/c/#C10001,http://rdaregistry.info/Elements/w/P10348,has colour content of representative expression,FALSE,TRUE,,,,http://www.rdaregistry.info/termList/RDAColourContent/,IRIstem,,,,,
,,,bf:adminMetadata,Administrative Metadata for Work,FALSE,TRUE,bnode,,lc:RT:AdminMetadata,,,,,,bf:AdminMetadata,
,,,http://rdaregistry.info/Elements/w/P10223,has preferred title of work (RDA 6.2.2),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/6.2.2.html
,,,http://rdaregistry.info/Elements/w/P10004,has category of work (RDA 6.3)(Lookup),FALSE,TRUE,,,,http://id.loc.gov/authorities/genreForms | http://id.loc.gov/vocabulary/marcgt,IRIstem,,,,,http://access.rdatoolkit.org/6.3.html
,,,http://rdaregistry.info/Elements/w/P10004,has category of work (RDA 6.3)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/6.3.html
,,,http://rdaregistry.info/Elements/w/P10219,has date of work (RDA 6.4),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/6.4.html
,,,http://rdaregistry.info/Elements/w/P10218,has place of origin of work (RDA 6.5)(Lookup),FALSE,TRUE,,,,http://id.loc.gov/authorities/names | http://id.loc.gov/vocabulary/geographicAreas | http://id.loc.gov/vocabulary/countries,IRIstem,,,,http://www.rdaregistry.info/Elements/c/#C10001,http://access.rdatoolkit.org/6.5.html
,,,http://rdaregistry.info/Elements/w/P10218,has place of origin of work (RDA 6.5)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/6.5.html
,,,http://rdaregistry.info/Elements/w/P10222,has nature of content (RDA 7.2)(Lookup),FALSE,TRUE,,,,http://rdaregistry.info/termList/RDAContentType/,IRIstem,,"text
still image","http://rdaregistry.info/termList/RDAContentType/1020
http://rdaregistry.info/termList/RDAContentType/1014",,http://access.rdatoolkit.org/7.2.html
,,,http://rdaregistry.info/Elements/w/P10222,has nature of content (RDA 7.2)(Record URI (if available) or authorized access point if lookup fails),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/7.2.html
,,,http://rdaregistry.info/Elements/w/P10216,has coverage of content (RDA 7.3)(Lookup),FALSE,TRUE,,,,http://id.loc.gov/vocabulary/geographicAreas,IRIstem,,,,,http://access.rdatoolkit.org/7.3.html
,,,http://rdaregistry.info/Elements/w/P10216,has coverage of content (RDA 7.3)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/7.3.html
,,,http://rdaregistry.info/Elements/w/P10217,has intended audience of representative expression (RDA 7.7)(Lookup),FALSE,TRUE,,,,http://id.loc.gov/authorities/demographicTerms | http://id.loc.gov/authorities/subjects | https://lookup.ld4l.org/authorities/search/linked_data/dbpedia_ld4l_cache,IRIstem,,,,,http://access.rdatoolkit.org/7.7.html
,,,http://rdaregistry.info/Elements/w/P10217,has intended audience of representative expression (RDA 7.7)(If lookup fails: record URI if available or authorized access point),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/7.7.html
,,,http://rdaregistry.info/Elements/w/P10209,has dissertation or thesis information (RDA 7.9),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/7.9.html
,,,http://rdaregistry.info/Elements/w/P10077,has academic degree (RDA 7.9.2),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/7.9.2.html
,,,http://rdaregistry.info/Elements/w/P10215,has year degree granted (RDA 7.9.4),FALSE,TRUE,literal,,,,,,,,,http://access.rdatoolkit.org/7.9.4.html
,,,http://rdaregistry.info/Elements/w/P10093,has illustrations work (RDA 24.5),FALSE,TRUE,,,,http://id.loc.gov/vocabulary/millus/,IRIstem,,,,,http://access.rdatoolkit.org/24.5.html
,,,http://rdaregistry.info/Elements/w/P10330,has note on work (RDA 5.9),FALSE,TRUE,literal,,,,,,,,,
,,,http://rdaregistry.info/Elements/w/P10366,has ISSN,FALSE,TRUE,literal,,,,,,,,,
